quality,Prediction,index,Alcohol Imp,Chlorides Imp,Citric Acid Imp,Density Imp,Fixed Acidity Imp,Free Sulfur Dioxide Imp,Ph Imp,Residual Sugar Imp,Sulphates Imp,Total Sulfur Dioxide Imp,Volatile Acidity Imp,top_features,Alcohol,Chlorides,Citric Acid,Density,Fixed Acidity,Free Sulfur Dioxide,Ph,Residual Sugar,Sulphates,Total Sulfur Dioxide,Volatile Acidity
7,6.22,4655,0.24928208,-0.04058775,0.009645008,-0.012579235,0.0041636806,0.095993176,-0.044364825,0.04248793,0.060363404,0.034528743,-0.060009424000000006,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Sulphates</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Ph</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight>,10.966666666666699,0.048,0.41,0.9937,6.0,55.0,3.09,10.8,0.59,149.0,0.29
7,6.22,4656,0.24928208,-0.04058775,0.009645008,-0.012579235,0.0041636806,0.095993176,-0.044364825,0.04248793,0.060363404,0.034528743,-0.060009424000000006,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Sulphates</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Ph</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight>,10.966666666666699,0.048,0.41,0.9937,6.0,55.0,3.09,10.8,0.59,149.0,0.29
7,6.22,4657,0.24928208,-0.04058775,0.009645008,-0.012579235,0.0041636806,0.095993176,-0.044364825,0.04248793,0.060363404,0.034528743,-0.060009424000000006,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Sulphates</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Ph</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight>,11.0,0.048,0.41,0.9937,6.0,55.0,3.09,10.8,0.59,149.0,0.29
6,6.81,4658,0.7951465,0.07628055,-0.00852608,0.04209517,-0.0004738047,0.09136566,-0.041154355,0.03786796,-0.02580551,0.031808935,-0.06603841,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Density</pos_highlight> <neg_highlight>Ph</neg_highlight>,13.4,0.036000000000000004,0.25,0.98975,7.1,43.0,3.21,2.8,0.47,132.0,0.43
6,6.01,4659,0.23087905,0.011711776,-0.011524773,0.03005648,0.020552833,0.047696747000000005,-0.098938145,-0.123961516,-0.0140845785,0.036203127,-0.0014192185999999999,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <neg_highlight>Ph</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight> <pos_highlight>Density</pos_highlight>,11.2,0.04,0.25,0.9898399999999999,6.6,28.0,2.87,1.3,0.48,85.0,0.25
6,6.41,4660,0.54145765,0.0851685,0.024199632999999998,0.018367197,0.038589958,-0.16946086,0.041535456,-0.05499742,0.04020523,0.032097827999999995,-0.06344172,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <pos_highlight>Chlorides</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Ph</pos_highlight>,12.4,0.027000000000000003,0.41,0.9906299999999999,6.6,14.0,3.27,2.0,0.63,79.0,0.33
5,5.95,4661,0.19352028,-0.03091226,0.0011319132,0.019653786,-0.039532956,0.09631781,-0.03964974,-0.13155328,-0.037192564,0.019237602,0.025814728999999998,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Ph</neg_highlight> <neg_highlight>Fixed Acidity</neg_highlight> <neg_highlight>Sulphates</neg_highlight>,11.2,0.048,0.41,0.9916799999999999,8.0,35.0,3.09,1.1,0.47,150.0,0.23
6,6.71,4662,0.4526393,0.052627306,0.042137533,0.015321036000000001,0.022851218,0.10148478,-0.02660783,0.051403887999999995,-0.024438473999999998,0.027366927000000003,0.11449959,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight> <pos_highlight>Citric Acid</pos_highlight>,12.4,0.027999999999999997,0.36,0.99272,7.3,44.0,3.14,8.2,0.41,111.0,0.17
7,6.29,4663,-0.14704286,0.0563862,0.03881073,0.00513688,-0.02790747,0.08179188,0.074629866,0.00059438386,0.07115912,0.040455066,0.21594581,<pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Ph</pos_highlight> <pos_highlight>Sulphates</pos_highlight> <pos_highlight>Chlorides</pos_highlight>,10.1333333333333,0.036000000000000004,0.33,0.9936200000000001,6.0,30.0,3.32,6.0,0.58,111.0,0.17
7,6.29,4664,-0.14704286,0.061821003,0.03881073,0.0037277932,-0.02790747,0.08179188,0.074629866,0.0023649485999999997,0.07186366599999999,0.03395425,0.21594581,<pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Ph</pos_highlight> <pos_highlight>Sulphates</pos_highlight> <pos_highlight>Chlorides</pos_highlight>,10.1333333333333,0.034,0.34,0.99365,6.1,31.0,3.32,6.1,0.58,114.0,0.16
6,6.71,4665,0.4526393,0.052627306,0.042137533,0.015321036000000001,0.022851218,0.10148478,-0.02660783,0.051403887999999995,-0.024438473999999998,0.027366927000000003,0.11449959,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight> <pos_highlight>Citric Acid</pos_highlight>,12.4,0.027999999999999997,0.36,0.99272,7.3,44.0,3.14,8.2,0.41,111.0,0.17
5,5.19,4666,-0.3345741,-0.07905706,-0.050122112,-0.053876672,0.0112718865,0.06915732,-0.0246077,0.012420007,-0.018535692,-0.054791056,-0.16380437,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Chlorides</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <neg_highlight>Density</neg_highlight>,9.1,0.057,0.53,0.9964200000000001,6.4,36.0,3.17,8.8,0.44,221.0,0.31
7,6.29,4667,-0.14704286,0.061821003,0.03881073,0.0037277932,-0.02790747,0.08179188,0.074629866,0.0023649485999999997,0.07186366599999999,0.03395425,0.21594581,<pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Ph</pos_highlight> <pos_highlight>Sulphates</pos_highlight> <pos_highlight>Chlorides</pos_highlight>,10.15,0.034,0.34,0.99365,6.1,31.0,3.32,6.1,0.58,114.0,0.16
7,6.29,4668,-0.14704286,0.0563862,0.03881073,0.00513688,-0.02790747,0.08179188,0.074629866,0.00059438386,0.07115912,0.040455066,0.21594581,<pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Ph</pos_highlight> <pos_highlight>Sulphates</pos_highlight> <pos_highlight>Chlorides</pos_highlight>,10.15,0.036000000000000004,0.33,0.9936200000000001,6.0,30.0,3.32,6.0,0.58,111.0,0.17
5,5.97,4669,0.31513065,-0.041787926,0.03396293,0.03025744,0.01805561,-0.18421329999999997,0.107877135,-0.117015265,-0.03235954,0.028116621,-0.065699816,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Ph</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Chlorides</neg_highlight>,11.5,0.049,0.33,0.99134,5.9,12.0,3.46,1.2,0.44,117.0,0.44
6,5.6,4670,-0.34461529999999996,0.0649378,-0.005283539,-0.041668925,0.01705638,0.073637865,-0.030372987,0.039815857999999996,0.01491814,0.023222052000000003,-0.09073247,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <neg_highlight>Density</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight>,8.9,0.035,0.49,0.9973200000000001,6.6,57.0,3.08,11.4,0.54,137.0,0.285
5,5.59,4671,-0.103985466,0.065019526,-0.19838363,0.031030132000000002,0.015529728500000001,0.061643015999999995,0.1383579,-0.11034317,-0.06028357,-0.0028029312,-0.11871116599999999,<neg_highlight>Citric Acid</neg_highlight> <pos_highlight>Ph</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Residual Sugar</neg_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Chlorides</pos_highlight>,10.4666666666667,0.036000000000000004,0.14,0.9921200000000001,4.9,69.0,3.47,1.3,0.46,168.0,0.335
5,5.59,4672,-0.103985466,0.065019526,-0.19838363,0.031030132000000002,0.015529728500000001,0.061643015999999995,0.1383579,-0.11034317,-0.06028357,-0.0028029312,-0.11871116599999999,<neg_highlight>Citric Acid</neg_highlight> <pos_highlight>Ph</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Residual Sugar</neg_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Chlorides</pos_highlight>,10.4666666666667,0.036000000000000004,0.14,0.9921200000000001,4.9,69.0,3.47,1.3,0.46,168.0,0.335
7,6.65,4673,0.46989536,0.084345795,0.015145944,0.028119942000000002,0.006605024,0.09681808,0.04705456,0.03807826,-0.012990426000000001,0.028923139,-0.02729993,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Ph</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight>,11.8,0.027999999999999997,0.52,0.99161,6.0,37.0,3.28,6.2,0.51,104.0,0.28
7,6.64,4674,0.29258472,0.0846446,0.053837974000000004,0.03496585,0.008288466999999999,0.10349521,0.11331394,0.016995821,0.07259655,0.034108162000000004,-0.05234983,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Ph</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Sulphates</pos_highlight> <pos_highlight>Citric Acid</pos_highlight>,11.6333333333333,0.034,0.29,0.9912,5.8,41.0,3.35,3.2,0.58,151.0,0.35
6,6.15,4675,-0.07885595,-0.0011507566,0.025032707999999997,0.02740146,-0.010822865,0.08832442,0.043922502999999995,0.019308515,0.06655223,0.03609815,0.05354078,<pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Sulphates</pos_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <pos_highlight>Ph</pos_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight>,10.6,0.04,0.37,0.9933200000000001,5.7,58.0,3.29,4.5,0.62,140.0,0.21
6,5.68,4676,-0.3061253,-0.01498752,0.06335633,-0.047102384000000004,0.017911807,0.07136813,-0.020069407,0.012749633,-0.0055566719999999995,0.031055205,0.0027848608,<neg_highlight>Alcohol</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Citric Acid</pos_highlight> <neg_highlight>Density</neg_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight> <neg_highlight>Ph</neg_highlight>,9.6,0.045,0.32,0.99636,6.5,41.0,3.18,9.9,0.52,128.0,0.25
7,6.65,4677,0.46989536,0.084345795,0.015145944,0.028119942000000002,0.006605024,0.09681808,0.04705456,0.03807826,-0.012990426000000001,0.028923139,-0.02729993,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Ph</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight>,11.8,0.027999999999999997,0.52,0.99161,6.0,37.0,3.28,6.2,0.51,104.0,0.28
6,5.6,4678,-0.34461529999999996,0.0649378,-0.005283539,-0.041668925,0.01705638,0.073637865,-0.030372987,0.039815857999999996,0.01491814,0.023222052000000003,-0.09073247,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <neg_highlight>Density</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight>,8.9,0.035,0.49,0.9973200000000001,6.6,57.0,3.08,11.4,0.54,137.0,0.285
5,5.59,4679,-0.103985466,0.065019526,-0.19838363,0.031030132000000002,0.015529728500000001,0.061643015999999995,0.1383579,-0.11034317,-0.06028357,-0.0028029312,-0.11871116599999999,<neg_highlight>Citric Acid</neg_highlight> <pos_highlight>Ph</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Residual Sugar</neg_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Chlorides</pos_highlight>,10.5,0.036000000000000004,0.14,0.9921200000000001,4.7,69.0,3.47,1.3,0.46,168.0,0.335
4,4.45,4680,-0.24904588,-0.115014024,-0.14042677,0.021413698999999998,0.015891202,0.026013771,-0.041756913,-0.18494177,-0.03032167,0.013671911,-0.7396515,<neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Alcohol</neg_highlight> <neg_highlight>Residual Sugar</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <neg_highlight>Chlorides</neg_highlight> <neg_highlight>Ph</neg_highlight>,10.2,0.057999999999999996,0.04,0.99271,6.8,25.0,3.17,1.3,0.39,133.0,0.63
6,6.15,4681,0.7164459,0.07588479,0.031729817,0.08677312,0.090250865,-0.38476434,0.02933051,-0.2641771,-0.027915612000000003,-0.046949495,-0.03468586,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Fixed Acidity</pos_highlight> <pos_highlight>Density</pos_highlight> <pos_highlight>Chlorides</pos_highlight>,13.1,0.025,0.37,0.98845,5.6,11.0,3.29,0.9,0.33,49.0,0.27
6,5.76,4682,0.42419750000000006,0.08389221,0.057264775,0.03870446,0.035947017000000005,-0.112093024,-0.018038927,-0.32838765,-0.035649136,-0.1371444,-0.12165567,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <pos_highlight>Chlorides</pos_highlight>,11.8,0.027000000000000003,0.33,0.9899,6.8,15.0,3.11,0.7,0.31,66.0,0.32
6,6.35,4683,0.5512479,0.0008180637400000001,0.04144293,0.017734056,0.03043292,0.0982169,-0.041755415,-0.152539,-0.040338296,0.036964595,-0.06959749,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Ph</neg_highlight> <pos_highlight>Citric Acid</pos_highlight>,12.2,0.040999999999999995,0.32,0.9900399999999999,6.5,39.0,3.06,1.0,0.37,120.0,0.33
6,6.21,4684,0.22402483,0.06507938,0.044735316,0.029400561000000002,0.001213146,0.08894842,0.123350196,-0.13765913,-0.037298895,-0.08292239,0.00923386,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Ph</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <pos_highlight>Chlorides</pos_highlight>,11.45,0.036000000000000004,0.34,0.99097,6.0,52.0,3.44,1.0,0.44,184.0,0.24
5,5.67,4685,-0.09466549,-0.09194624400000001,0.05221716,-0.046603742999999996,0.020573071999999998,-0.06022288,-0.022782525,0.055354997999999996,0.0009554861,0.024340745,-0.046759773,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Chlorides</neg_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight> <pos_highlight>Citric Acid</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight>,10.5,0.062,0.32,0.9966,7.2,23.0,3.23,10.4,0.49,114.0,0.26
4,4.45,4686,-0.24904588,-0.115014024,-0.14042677,0.021413698999999998,0.015891202,0.026013771,-0.041756913,-0.18494177,-0.03032167,0.013671911,-0.7396515,<neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Alcohol</neg_highlight> <neg_highlight>Residual Sugar</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <neg_highlight>Chlorides</neg_highlight> <neg_highlight>Ph</neg_highlight>,10.2,0.057999999999999996,0.04,0.99271,6.8,25.0,3.17,1.3,0.39,133.0,0.63
6,5.94,4687,-0.18814814,-0.010777097,0.06603442,-0.06695701,0.026372952,-0.0740181,-0.10549641400000001,0.11822492,-0.021585972999999998,-0.010792423,0.3252074,<pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight> <neg_highlight>Ph</neg_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Density</neg_highlight>,9.0,0.035,0.32,0.99666,6.7,18.0,2.88,12.5,0.36,156.0,0.16
6,5.94,4688,-0.18814814,-0.010777097,0.06603442,-0.06695701,0.026372952,-0.0740181,-0.10549641400000001,0.11822492,-0.021585972999999998,-0.010792423,0.3252074,<pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight> <neg_highlight>Ph</neg_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Density</neg_highlight>,9.0,0.035,0.32,0.99666,6.7,18.0,2.88,12.5,0.36,156.0,0.16
6,5.94,4689,-0.18814814,-0.010777097,0.06603442,-0.06695701,0.026372952,-0.0740181,-0.10549641400000001,0.11822492,-0.021585972999999998,-0.010792423,0.3252074,<pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight> <neg_highlight>Ph</neg_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Density</neg_highlight>,9.0,0.035,0.32,0.99666,6.7,18.0,2.88,12.5,0.36,156.0,0.16
6,5.94,4690,-0.18814814,-0.010777097,0.06603442,-0.06695701,0.026372952,-0.0740181,-0.10549641400000001,0.11822492,-0.021585972999999998,-0.010792423,0.3252074,<pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight> <neg_highlight>Ph</neg_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Density</neg_highlight>,9.0,0.035,0.32,0.99666,6.7,18.0,2.88,12.5,0.36,156.0,0.16
7,6.1,4691,-0.21331368,0.003354652,0.06603886,0.026259922999999998,0.01697522,0.046705928,-0.017912587,-0.017419728,-0.015307887,-0.0121922,0.33626357,<pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Density</pos_highlight> <neg_highlight>Ph</neg_highlight>,9.1,0.043,0.31,0.99954,6.9,38.0,2.93,19.25,0.52,167.0,0.19
5,5.32,4692,-0.31665298,-0.06570465,0.062803864,-0.04403332,0.00025847886,0.023753003999999998,0.09893142,-0.12264563,0.015194658,-0.059209213,-0.15371679,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Ph</pos_highlight> <neg_highlight>Chlorides</neg_highlight> <pos_highlight>Citric Acid</pos_highlight>,8.8,0.053,0.32,0.9941399999999999,6.0,26.0,3.38,1.1,0.54,173.0,0.36
6,5.94,4693,-0.18814814,-0.010777097,0.06603442,-0.06695701,0.026372952,-0.0740181,-0.10549641400000001,0.11822492,-0.021585972999999998,-0.010792423,0.3252074,<pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight> <neg_highlight>Ph</neg_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Density</neg_highlight>,9.0,0.035,0.32,0.99666,6.7,18.0,2.88,12.5,0.36,156.0,0.16
7,6.1,4694,-0.21331368,0.003354652,0.06603886,0.026259922999999998,0.01697522,0.046705928,-0.017912587,-0.017419728,-0.015307887,-0.0121922,0.33626357,<pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Density</pos_highlight> <neg_highlight>Ph</neg_highlight>,9.1,0.043,0.31,0.99954,6.9,38.0,2.93,19.25,0.52,167.0,0.19
7,6.93,4695,0.765674,0.07849547,0.03882456,0.020971086,0.0048849415,0.099701844,-0.03977242,0.057499483,0.0468394,0.04673301,-0.06303485,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight> <pos_highlight>Sulphates</pos_highlight>,12.9,0.032,0.32,0.9918799999999999,6.7,29.0,3.13,9.0,0.65,113.0,0.35
6,6.61,4696,0.5949454000000001,0.034656014,-0.019998882,0.062188145,-0.0022346159,-0.11763989999999999,-0.034552347000000004,-0.11643431,0.16491802,0.020388015,0.14323393,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Sulphates</pos_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Density</pos_highlight>,13.0,0.03,0.4,0.98926,6.1,19.0,3.19,1.2,0.96,84.0,0.15
